DateTime,Open,High,Low,Close
2022-11-10 01:08:00,10877.5,10877.5,10870.0,10875.75
2022-11-10 01:10:00,10875.75,10876.25,10871.5,10872.5
2022-11-10 01:12:00,10872.5,10879.25,10872.0,10879.25
2022-11-10 01:14:00,10879.25,10879.25,10874.25,10878.25
2022-11-10 01:16:00,10878.25,10879.0,10875.25,10877.0
2022-11-10 01:18:00,10877.0,10882.5,10876.25,10881.5
2022-11-10 01:20:00,10881.5,10881.5,10870.0,10870.75
2022-11-10 01:22:00,10870.75,10873.25,10870.0,10871.0
2022-11-10 01:24:00,10871.0,10878.0,10870.75,10874.0
2022-11-10 01:26:00,10874.0,10876.25,10872.25,10875.0
2022-11-10 01:28:00,10875.0,10879.25,10873.75,10876.25
2022-11-10 01:30:00,10876.25,10876.75,10869.0,10870.5
2022-11-10 01:32:00,10870.5,10874.75,10866.5,10868.0
2022-11-10 01:34:00,10868.0,10874.75,10867.5,10871.25
2022-11-10 01:36:00,10871.25,10876.0,10869.0,10872.0
2022-11-10 01:38:00,10872.0,10875.75,10868.5,10872.75
2022-11-10 01:40:00,10872.75,10876.25,10870.0,10870.25
2022-11-10 01:42:00,10870.25,10871.25,10869.0,10869.5
2022-11-10 01:44:00,10869.5,10870.5,10863.0,10863.25
2022-11-10 01:46:00,10863.25,10865.0,10860.75,10862.5
2022-11-10 01:48:00,10862.5,10866.0,10862.0,10865.75
2022-11-10 01:50:00,10865.75,10866.0,10863.0,10864.75
2022-11-10 01:52:00,10864.75,10869.25,10863.5,10868.0
2022-11-10 01:54:00,10868.0,10875.5,10867.5,10872.75
2022-11-10 01:56:00,10872.75,10873.75,10866.25,10867.0
2022-11-10 01:58:00,10867.0,10870.5,10865.75,10866.5
2022-11-10 02:00:00,10866.5,10871.25,10865.25,10868.5
2022-11-10 02:02:00,10868.5,10870.25,10865.0,10865.25
2022-11-10 02:04:00,10865.25,10867.25,10861.75,10862.5
2022-11-10 02:06:00,10862.5,10864.25,10852.0,10852.25
2022-11-10 02:08:00,10852.25,10857.25,10852.0,10855.75
2022-11-10 02:10:00,10855.75,10858.75,10853.0,10855.25
2022-11-10 02:12:00,10855.25,10855.75,10852.5,10854.5
2022-11-10 02:14:00,10854.5,10858.25,10851.5,10856.5
2022-11-10 02:16:00,10856.5,10856.5,10851.0,10851.5
2022-11-10 02:18:00,10851.5,10857.75,10851.5,10857.25
2022-11-10 02:20:00,10857.25,10859.0,10853.25,10856.75
2022-11-10 02:22:00,10856.75,10858.5,10851.0,10852.75
2022-11-10 02:24:00,10852.75,10854.5,10851.5,10854.5
2022-11-10 02:26:00,10854.5,10859.0,10853.75,10856.25
2022-11-10 02:28:00,10856.25,10856.25,10853.0,10853.75
2022-11-10 02:30:00,10853.75,10858.0,10853.0,10856.5
2022-11-10 02:32:00,10856.5,10862.0,10855.5,10861.25
2022-11-10 02:34:00,10861.25,10862.25,10858.5,10861.75
2022-11-10 02:36:00,10861.75,10864.5,10858.0,10860.0
2022-11-10 02:38:00,10860.0,10864.0,10859.25,10863.5
2022-11-10 02:40:00,10863.5,10864.5,10854.0,10854.5
2022-11-10 02:42:00,10854.5,10859.75,10853.0,10858.75
2022-11-10 02:44:00,10858.75,10865.0,10858.5,10860.25
2022-11-10 02:46:00,10860.25,10860.25,10852.0,10852.25
2022-11-10 02:48:00,10852.25,10855.5,10847.25,10854.75
2022-11-10 02:50:00,10854.75,10858.5,10853.5,10854.0
2022-11-10 02:52:00,10854.0,10856.0,10849.0,10850.25
2022-11-10 02:54:00,10850.25,10856.5,10850.0,10855.25
2022-11-10 02:56:00,10855.25,10860.75,10855.0,10858.0
2022-11-10 02:58:00,10858.0,10862.0,10856.5,10860.75
2022-11-10 03:00:00,10860.75,10861.25,10855.0,10856.75
2022-11-10 03:02:00,10856.75,10862.0,10856.25,10861.25
2022-11-10 03:04:00,10861.25,10869.25,10859.75,10865.5
2022-11-10 03:06:00,10865.5,10870.25,10864.25,10868.75
2022-11-10 03:08:00,10868.75,10873.25,10867.75,10869.5
2022-11-10 03:10:00,10869.5,10870.0,10866.75,10868.75
2022-11-10 03:12:00,10868.75,10871.5,10867.25,10870.5
2022-11-10 03:14:00,10870.5,10871.75,10869.5,10870.25
2022-11-10 03:16:00,10870.25,10873.0,10867.75,10868.25
2022-11-10 03:18:00,10868.25,10868.75,10865.5,10866.25
2022-11-10 03:20:00,10866.25,10873.0,10865.5,10870.75
2022-11-10 03:22:00,10870.75,10870.75,10867.75,10869.0
2022-11-10 03:24:00,10869.0,10870.0,10865.5,10866.0
2022-11-10 03:26:00,10866.0,10869.25,10865.75,10866.75
2022-11-10 03:28:00,10866.75,10867.5,10862.0,10864.0
2022-11-10 03:30:00,10864.0,10865.5,10862.75,10864.25
2022-11-10 03:32:00,10864.25,10867.75,10864.25,10867.75
2022-11-10 03:34:00,10867.75,10867.75,10864.25,10865.75
2022-11-10 03:36:00,10865.75,10867.0,10864.0,10865.0
2022-11-10 03:38:00,10865.0,10868.25,10864.5,10866.5
2022-11-10 03:40:00,10866.5,10868.25,10864.5,10865.75
2022-11-10 03:42:00,10865.75,10867.25,10863.5,10864.0
2022-11-10 03:44:00,10864.0,10867.25,10863.5,10864.25
2022-11-10 03:46:00,10864.25,10866.5,10862.75,10865.25
2022-11-10 03:48:00,10865.25,10867.0,10863.0,10863.75
2022-11-10 03:50:00,10863.75,10865.5,10858.0,10859.75
2022-11-10 03:52:00,10859.75,10861.5,10858.25,10859.5
2022-11-10 03:54:00,10859.5,10861.0,10858.0,10858.0
2022-11-10 03:56:00,10858.0,10863.5,10856.25,10862.25
2022-11-10 03:58:00,10862.25,10862.75,10860.5,10861.5
2022-11-10 04:00:00,10861.5,10864.25,10861.0,10861.5
2022-11-10 04:02:00,10861.5,10863.5,10860.0,10860.5
2022-11-10 04:04:00,10860.5,10861.25,10858.0,10859.25
2022-11-10 04:06:00,10859.25,10861.75,10858.75,10861.5
2022-11-10 04:08:00,10861.5,10862.25,10859.75,10860.75
2022-11-10 04:10:00,10860.75,10861.25,10859.25,10861.0
2022-11-10 04:12:00,10861.0,10864.5,10860.75,10862.75
2022-11-10 04:14:00,10862.75,10864.5,10862.25,10863.75
2022-11-10 04:16:00,10863.75,10864.5,10860.0,10861.0
2022-11-10 04:18:00,10861.0,10862.75,10859.5,10862.0
2022-11-10 04:20:00,10862.0,10864.5,10861.25,10863.75
2022-11-10 04:22:00,10863.75,10865.25,10861.0,10864.5
2022-11-10 04:24:00,10864.5,10872.75,10863.75,10872.0
2022-11-10 04:26:00,10872.0,10875.5,10871.75,10873.75
2022-11-10 04:28:00,10873.75,10873.75,10869.5,10869.5
2022-11-10 04:30:00,10869.5,10871.0,10866.25,10866.5
2022-11-10 04:32:00,10866.5,10869.25,10866.0,10868.5
2022-11-10 04:34:00,10868.5,10871.5,10868.0,10870.75
2022-11-10 04:36:00,10870.75,10872.5,10869.75,10871.0
2022-11-10 04:38:00,10871.0,10872.5,10869.0,10869.5
2022-11-10 04:40:00,10869.5,10870.75,10867.5,10868.25
2022-11-10 04:42:00,10868.25,10869.75,10867.75,10869.0
2022-11-10 04:44:00,10869.0,10870.5,10868.5,10869.0
2022-11-10 04:46:00,10869.0,10870.0,10866.75,10868.5
2022-11-10 04:48:00,10868.5,10871.25,10867.5,10870.0
2022-11-10 04:50:00,10870.0,10877.25,10869.75,10875.0
2022-11-10 04:52:00,10875.0,10877.25,10872.5,10874.5
2022-11-10 04:54:00,10874.5,10877.25,10874.25,10876.5
2022-11-10 04:56:00,10876.5,10879.5,10875.25,10879.25
2022-11-10 04:58:00,10879.25,10879.5,10876.0,10877.5
2022-11-10 05:00:00,10877.5,10878.0,10873.5,10873.75
2022-11-10 05:02:00,10873.75,10878.25,10872.75,10877.5
2022-11-10 05:04:00,10877.5,10884.75,10876.25,10883.75
2022-11-10 05:06:00,10883.75,10885.75,10881.0,10884.25
2022-11-10 05:08:00,10884.25,10889.25,10882.5,10888.5
2022-11-10 05:10:00,10888.5,10890.75,10883.5,10884.0
2022-11-10 05:12:00,10884.0,10884.25,10881.5,10884.0
2022-11-10 05:14:00,10884.0,10886.5,10883.0,10883.75
2022-11-10 05:16:00,10883.75,10888.0,10880.5,10883.25
2022-11-10 05:18:00,10883.25,10884.75,10882.25,10884.25
2022-11-10 05:20:00,10884.25,10886.75,10882.75,10883.75
2022-11-10 05:22:00,10883.75,10883.75,10880.75,10882.0
2022-11-10 05:24:00,10882.0,10883.25,10881.0,10882.0
2022-11-10 05:26:00,10882.0,10886.0,10881.0,10881.5
2022-11-10 05:28:00,10881.5,10882.25,10878.0,10879.5
2022-11-10 05:30:00,10879.5,10880.25,10876.5,10876.5
2022-11-10 05:32:00,10876.5,10880.0,10875.5,10877.5
2022-11-10 05:34:00,10877.5,10878.75,10876.75,10878.5
2022-11-10 05:36:00,10878.5,10881.5,10878.5,10881.0
2022-11-10 05:38:00,10881.0,10881.0,10878.75,10879.25
2022-11-10 05:40:00,10879.25,10881.0,10875.5,10875.5
2022-11-10 05:42:00,10875.5,10881.5,10875.5,10881.25
2022-11-10 05:44:00,10881.25,10883.25,10879.25,10882.25
2022-11-10 05:46:00,10882.25,10883.0,10878.75,10879.25
2022-11-10 05:48:00,10879.25,10881.5,10879.0,10880.5
2022-11-10 05:50:00,10880.5,10880.5,10877.75,10879.0
2022-11-10 05:52:00,10879.0,10879.5,10877.0,10877.5
2022-11-10 05:54:00,10877.5,10878.5,10876.25,10877.5
2022-11-10 05:56:00,10877.5,10880.5,10877.5,10879.25
2022-11-10 05:58:00,10879.25,10882.25,10878.0,10878.25
2022-11-10 06:00:00,10878.25,10879.5,10872.5,10872.5
2022-11-10 06:02:00,10872.5,10878.0,10871.0,10877.75
2022-11-10 06:04:00,10877.75,10879.25,10874.25,10874.75
2022-11-10 06:06:00,10874.75,10880.25,10874.5,10878.5
2022-11-10 06:08:00,10878.5,10880.25,10878.25,10878.75
2022-11-10 06:10:00,10878.75,10879.75,10877.5,10878.5
2022-11-10 06:12:00,10878.5,10880.25,10877.75,10879.0
2022-11-10 06:14:00,10879.0,10883.75,10878.5,10880.75
2022-11-10 06:16:00,10880.75,10881.5,10875.0,10875.0
2022-11-10 06:18:00,10875.0,10876.25,10874.0,10874.0
2022-11-10 06:20:00,10874.0,10874.25,10870.25,10871.0
2022-11-10 06:22:00,10871.0,10875.0,10870.5,10872.75
2022-11-10 06:24:00,10872.75,10874.0,10871.0,10873.25
2022-11-10 06:26:00,10873.25,10874.5,10871.0,10873.75
2022-11-10 06:28:00,10873.75,10874.25,10861.25,10865.5
2022-11-10 06:30:00,10865.5,10867.75,10860.75,10863.75
2022-11-10 06:32:00,10863.75,10865.5,10862.0,10862.5
2022-11-10 06:34:00,10862.5,10867.5,10862.25,10866.5
2022-11-10 06:36:00,10866.5,10867.75,10864.0,10866.5
2022-11-10 06:38:00,10866.5,10868.0,10865.5,10867.5
2022-11-10 06:40:00,10867.5,10868.25,10865.0,10865.25
2022-11-10 06:42:00,10865.25,10867.25,10863.25,10867.0
2022-11-10 06:44:00,10867.0,10870.0,10866.5,10870.0
2022-11-10 06:46:00,10870.0,10870.0,10868.0,10869.75
2022-11-10 06:48:00,10869.75,10871.25,10869.0,10869.75
2022-11-10 06:50:00,10869.75,10871.0,10867.75,10869.0
2022-11-10 06:52:00,10869.0,10872.0,10867.25,10869.75
2022-11-10 06:54:00,10869.75,10873.5,10869.0,10870.25
2022-11-10 06:56:00,10870.25,10876.0,10869.5,10873.75
2022-11-10 06:58:00,10873.75,10875.75,10872.5,10875.0
2022-11-10 07:00:00,10875.0,10877.0,10867.25,10868.75
2022-11-10 07:02:00,10868.75,10879.75,10868.25,10878.0
2022-11-10 07:04:00,10878.0,10882.75,10877.0,10880.0
2022-11-10 07:06:00,10880.0,10886.75,10880.0,10883.0
2022-11-10 07:08:00,10883.0,10883.5,10878.25,10879.5
2022-11-10 07:10:00,10879.5,10880.75,10871.5,10871.5
2022-11-10 07:12:00,10871.5,10874.75,10870.0,10873.25
2022-11-10 07:14:00,10873.25,10877.0,10873.25,10875.5
2022-11-10 07:16:00,10875.5,10881.5,10875.0,10880.0
2022-11-10 07:18:00,10880.0,10880.5,10876.25,10877.25
2022-11-10 07:20:00,10877.25,10877.5,10864.5,10864.75
2022-11-10 07:22:00,10864.75,10869.5,10863.25,10866.0
2022-11-10 07:24:00,10866.0,10867.25,10863.75,10864.5
2022-11-10 07:26:00,10864.5,10866.25,10863.0,10863.5
2022-11-10 07:28:00,10863.5,10863.75,10848.5,10849.0
2022-11-10 07:30:00,10849.0,10849.5,10841.5,10842.25
2022-11-10 07:32:00,10842.25,10845.25,10841.0,10843.75
2022-11-10 07:34:00,10843.75,10846.25,10839.75,10844.25
2022-11-10 07:36:00,10844.25,10849.25,10843.75,10844.25
2022-11-10 07:38:00,10844.25,10849.5,10842.0,10849.0
2022-11-10 07:40:00,10849.0,10854.0,10847.0,10853.5
2022-11-10 07:42:00,10853.5,10858.5,10851.5,10856.5
2022-11-10 07:44:00,10856.5,10858.0,10854.75,10856.5
2022-11-10 07:46:00,10856.5,10857.75,10852.5,10853.25
2022-11-10 07:48:00,10853.25,10854.25,10851.0,10852.75
2022-11-10 07:50:00,10852.75,10854.0,10850.0,10851.75
2022-11-10 07:52:00,10851.75,10854.25,10848.5,10853.0
2022-11-10 07:54:00,10853.0,10856.75,10851.25,10853.0
2022-11-10 07:56:00,10853.0,10858.5,10853.0,10856.0
2022-11-10 07:58:00,10856.0,10860.25,10854.0,10856.5
2022-11-10 08:00:00,10856.5,10868.25,10849.75,10868.0
2022-11-10 08:02:00,10868.0,10871.5,10860.0,10868.0
2022-11-10 08:04:00,10868.0,10878.25,10863.5,10877.5
2022-11-10 08:06:00,10877.5,10878.25,10871.0,10874.75
2022-11-10 08:08:00,10874.75,10878.25,10868.0,10872.0
2022-11-10 08:10:00,10872.0,10873.5,10863.5,10869.25
2022-11-10 08:12:00,10869.25,10872.5,10862.0,10864.75
2022-11-10 08:14:00,10864.75,10867.25,10852.5,10858.5
2022-11-10 08:16:00,10858.5,10859.25,10853.25,10859.25
2022-11-10 08:18:00,10859.25,10871.25,10857.75,10869.75
2022-11-10 08:20:00,10869.75,10871.5,10864.25,10865.75
2022-11-10 08:22:00,10865.75,10866.5,10858.0,10858.75
2022-11-10 08:24:00,10858.75,10863.5,10857.25,10861.0
2022-11-10 08:26:00,10861.0,10872.75,10860.0,10871.0
2022-11-10 08:28:00,10871.0,10873.75,10866.75,10869.5
2022-11-10 08:30:00,10869.5,10870.25,10864.25,10866.5
2022-11-10 08:32:00,10866.5,10874.75,10865.25,10873.75
2022-11-10 08:34:00,10873.75,10875.0,10870.25,10873.25
2022-11-10 08:36:00,10873.25,10875.5,10868.25,10869.5
2022-11-10 08:38:00,10869.5,10882.5,10868.75,10881.25
2022-11-10 08:40:00,10881.25,10885.25,10875.25,10877.75
2022-11-10 08:42:00,10877.75,10879.5,10874.25,10879.0
2022-11-10 08:44:00,10879.0,10887.25,10878.25,10881.75
2022-11-10 08:46:00,10881.75,10882.25,10868.25,10869.0
2022-11-10 08:48:00,10869.0,10873.0,10868.25,10872.75
2022-11-10 08:50:00,10872.75,10873.75,10868.25,10871.75
2022-11-10 08:52:00,10871.75,10871.75,10865.25,10867.75
2022-11-10 08:54:00,10867.75,10871.5,10867.5,10870.5
2022-11-10 08:56:00,10870.5,10873.5,10867.0,10872.0
2022-11-10 08:58:00,10872.0,10872.25,10862.0,10862.5
2022-11-10 09:00:00,10862.5,10865.75,10859.75,10863.75
2022-11-10 09:02:00,10863.75,10864.0,10853.75,10859.0
2022-11-10 09:04:00,10859.0,10860.25,10853.0,10854.5
2022-11-10 09:06:00,10854.5,10863.25,10854.25,10863.0
2022-11-10 09:08:00,10863.0,10865.5,10858.75,10862.75
2022-11-10 09:10:00,10862.75,10867.0,10860.5,10866.5
2022-11-10 09:12:00,10866.5,10867.25,10861.75,10862.0
2022-11-10 09:14:00,10862.0,10863.25,10857.5,10862.25
2022-11-10 09:16:00,10862.25,10864.0,10855.5,10855.5
2022-11-10 09:18:00,10855.5,10857.5,10849.0,10853.0
2022-11-10 09:20:00,10853.0,10858.0,10852.25,10856.0
2022-11-10 09:22:00,10856.0,10865.5,10856.0,10860.0
2022-11-10 09:24:00,10860.0,10866.25,10860.0,10862.5
2022-11-10 09:26:00,10862.5,10866.75,10861.25,10862.25
2022-11-10 09:28:00,10862.25,10867.0,10862.0,10865.5
2022-11-10 09:30:00,10865.5,10871.25,10865.5,10869.75
2022-11-10 09:32:00,10869.75,10871.25,10865.0,10865.25
2022-11-10 09:34:00,10865.25,10868.75,10864.25,10867.5
2022-11-10 09:36:00,10867.5,10875.0,10866.25,10874.25
2022-11-10 09:38:00,10874.25,10876.0,10872.25,10875.25
2022-11-10 09:40:00,10875.25,10876.75,10871.5,10872.5
2022-11-10 09:42:00,10872.5,10874.25,10866.0,10870.5
2022-11-10 09:44:00,10870.5,10873.0,10866.5,10871.75
2022-11-10 09:46:00,10871.75,10876.0,10871.0,10874.0
2022-11-10 09:48:00,10874.0,10875.5,10869.5,10871.5
2022-11-10 09:50:00,10871.5,10873.75,10869.75,10873.0
2022-11-10 09:52:00,10873.0,10873.75,10868.0,10869.25
2022-11-10 09:54:00,10869.25,10870.0,10864.25,10867.75
2022-11-10 09:56:00,10867.75,10868.5,10862.5,10863.75
2022-11-10 09:58:00,10863.75,10865.25,10861.0,10863.75
2022-11-10 10:00:00,10863.75,10867.0,10861.0,10862.0
2022-11-10 10:02:00,10862.0,10865.0,10861.25,10864.5
2022-11-10 10:04:00,10864.5,10865.0,10859.5,10864.25
2022-11-10 10:06:00,10864.25,10866.0,10862.25,10863.0
2022-11-10 10:08:00,10863.0,10863.75,10859.5,10862.0
2022-11-10 10:10:00,10862.0,10862.25,10857.0,10858.0
2022-11-10 10:12:00,10858.0,10858.25,10849.5,10850.5
2022-11-10 10:14:00,10850.5,10856.25,10846.5,10848.0
2022-11-10 10:16:00,10848.0,10853.5,10847.0,10852.5
2022-11-10 10:18:00,10852.5,10855.75,10851.5,10853.0
2022-11-10 10:20:00,10853.0,10855.5,10849.0,10852.75
2022-11-10 10:22:00,10852.75,10856.25,10851.25,10854.75
2022-11-10 10:24:00,10854.75,10855.5,10850.25,10851.25
2022-11-10 10:26:00,10851.25,10853.25,10842.75,10850.5
2022-11-10 10:28:00,10850.5,10855.25,10850.0,10855.0
2022-11-10 10:30:00,10855.0,10855.5,10851.25,10853.25
2022-11-10 10:32:00,10853.25,10858.5,10853.25,10858.0
2022-11-10 10:34:00,10858.0,10859.0,10852.75,10854.0
2022-11-10 10:36:00,10854.0,10855.75,10851.0,10855.25
2022-11-10 10:38:00,10855.25,10859.25,10853.0,10857.5
2022-11-10 10:40:00,10857.5,10861.5,10856.5,10860.25
2022-11-10 10:42:00,10860.25,10867.0,10859.25,10864.0
2022-11-10 10:44:00,10864.0,10866.75,10861.75,10863.0
2022-11-10 10:46:00,10863.0,10865.5,10859.0,10860.0
2022-11-10 10:48:00,10860.0,10862.25,10857.5,10857.75
2022-11-10 10:50:00,10857.75,10860.25,10853.5,10859.0
2022-11-10 10:52:00,10859.0,10859.0,10853.75,10857.0
2022-11-10 10:54:00,10857.0,10858.0,10852.5,10857.25
2022-11-10 10:56:00,10857.25,10864.5,10857.25,10861.0
2022-11-10 10:58:00,10861.0,10885.5,10860.75,10885.0
2022-11-10 11:00:00,10885.0,10886.25,10853.75,10867.75
2022-11-10 11:02:00,10867.75,10877.75,10862.75,10874.5
2022-11-10 11:04:00,10874.5,10878.25,10867.0,10871.75
2022-11-10 11:06:00,10871.75,10874.25,10865.5,10866.0
2022-11-10 11:08:00,10866.0,10874.5,10865.0,10874.0
2022-11-10 11:10:00,10874.0,10880.25,10872.0,10879.5
2022-11-10 11:12:00,10879.5,10884.0,10878.0,10879.5
2022-11-10 11:14:00,10879.5,10883.0,10877.75,10880.75
2022-11-10 11:16:00,10880.75,10881.25,10874.75,10877.0
2022-11-10 11:18:00,10877.0,10880.25,10876.5,10879.0
2022-11-10 11:20:00,10879.0,10886.5,10878.75,10885.0
2022-11-10 11:22:00,10885.0,10889.0,10883.75,10888.0
2022-11-10 11:24:00,10888.0,10898.25,10888.0,10892.25
2022-11-10 11:26:00,10892.25,10894.75,10886.0,10887.75
2022-11-10 11:28:00,10887.75,10890.5,10885.0,10886.75
2022-11-10 11:30:00,10886.75,10889.5,10884.75,10889.25
2022-11-10 11:32:00,10889.25,10890.5,10885.75,10889.5
2022-11-10 11:34:00,10889.5,10893.25,10886.0,10886.25
2022-11-10 11:36:00,10886.25,10890.5,10881.5,10890.5
2022-11-10 11:38:00,10890.5,10895.75,10889.75,10894.25
2022-11-10 11:40:00,10894.25,10901.75,10893.0,10899.5
2022-11-10 11:42:00,10899.5,10902.25,10893.5,10897.25
2022-11-10 11:44:00,10897.25,10901.5,10894.25,10901.0
2022-11-10 11:46:00,10901.0,10904.5,10896.0,10899.25
2022-11-10 11:48:00,10899.25,10900.5,10892.25,10892.75
2022-11-10 11:50:00,10892.75,10893.75,10888.5,10888.75
2022-11-10 11:52:00,10888.75,10890.75,10886.5,10887.5
2022-11-10 11:54:00,10887.5,10892.0,10886.25,10888.75
2022-11-10 11:56:00,10888.75,10890.75,10887.0,10887.5
2022-11-10 11:58:00,10887.5,10888.25,10882.5,10884.5
2022-11-10 12:00:00,10884.5,10885.5,10877.75,10880.75
2022-11-10 12:02:00,10880.75,10884.25,10880.25,10882.0
2022-11-10 12:04:00,10882.0,10886.75,10878.5,10885.5
2022-11-10 12:06:00,10885.5,10886.75,10878.5,10882.0
2022-11-10 12:08:00,10882.0,10883.25,10880.0,10881.0
2022-11-10 12:10:00,10881.0,10890.0,10880.5,10886.25
2022-11-10 12:12:00,10886.25,10888.25,10881.75,10885.5
2022-11-10 12:14:00,10885.5,10889.0,10884.0,10885.0
2022-11-10 12:16:00,10885.0,10886.75,10883.0,10884.25
2022-11-10 12:18:00,10884.25,10886.25,10883.0,10884.75
2022-11-10 12:20:00,10884.75,10890.25,10882.75,10883.5
2022-11-10 12:22:00,10883.5,10884.75,10873.25,10875.5
2022-11-10 12:24:00,10875.5,10879.0,10873.75,10875.5
2022-11-10 12:26:00,10875.5,10881.25,10874.25,10879.75
2022-11-10 12:28:00,10879.75,10881.75,10875.25,10877.75
2022-11-10 12:30:00,10877.75,10880.25,10876.0,10877.0
2022-11-10 12:32:00,10877.0,10877.25,10874.25,10875.0
2022-11-10 12:34:00,10875.0,10877.25,10873.0,10874.0
2022-11-10 12:36:00,10874.0,10876.5,10869.0,10869.5
2022-11-10 12:38:00,10869.5,10873.25,10867.5,10869.5
2022-11-10 12:40:00,10869.5,10872.0,10866.25,10867.5
2022-11-10 12:42:00,10867.5,10872.0,10865.75,10869.25
2022-11-10 12:44:00,10869.25,10869.25,10864.5,10868.75
2022-11-10 12:46:00,10868.75,10875.75,10868.5,10872.25
2022-11-10 12:48:00,10872.25,10872.75,10865.25,10870.5
2022-11-10 12:50:00,10870.5,10875.25,10869.0,10870.0
2022-11-10 12:52:00,10870.0,10873.25,10867.5,10867.5
2022-11-10 12:54:00,10867.5,10873.0,10863.5,10871.25
2022-11-10 12:56:00,10871.25,10878.0,10871.0,10872.75
2022-11-10 12:58:00,10872.75,10881.0,10871.5,10878.5
2022-11-10 13:00:00,10878.5,10884.0,10875.0,10883.25
2022-11-10 13:02:00,10883.25,10884.25,10880.25,10883.75
2022-11-10 13:04:00,10883.75,10886.25,10881.75,10883.75
