,DateTime,Open,High,Low,Close
0,2022-11-06 23:00:00,10784.5,10809.75,10751.25,10789.5
1,2022-11-06 23:01:00,10789.5,10814.5,10787.75,10806.0
2,2022-11-06 23:02:00,10806.0,10806.25,10787.0,10798.0
3,2022-11-06 23:03:00,10798.0,10809.5,10795.5,10807.0
4,2022-11-06 23:04:00,10807.0,10813.75,10801.0,10811.0
5,2022-11-06 23:05:00,10811.0,10812.0,10800.75,10803.5
6,2022-11-06 23:06:00,10803.5,10803.5,10798.0,10798.5
7,2022-11-06 23:07:00,10798.5,10805.0,10795.5,10804.75
8,2022-11-06 23:08:00,10804.75,10808.25,10801.25,10805.25
9,2022-11-06 23:09:00,10805.25,10807.25,10804.5,10807.0
10,2022-11-06 23:10:00,10807.0,10812.0,10804.0,10810.5
11,2022-11-06 23:11:00,10810.5,10816.5,10810.5,10814.75
12,2022-11-06 23:12:00,10814.75,10816.5,10811.75,10815.75
13,2022-11-06 23:13:00,10815.75,10817.25,10808.0,10809.25
14,2022-11-06 23:14:00,10809.25,10812.5,10808.0,10811.25
15,2022-11-06 23:15:00,10811.25,10812.25,10809.5,10810.5
16,2022-11-06 23:16:00,10810.5,10813.0,10806.0,10806.25
17,2022-11-06 23:17:00,10806.25,10810.75,10804.0,10805.25
18,2022-11-06 23:18:00,10805.25,10806.0,10800.5,10804.5
19,2022-11-06 23:19:00,10804.5,10810.25,10803.0,10808.5
20,2022-11-06 23:20:00,10808.5,10808.75,10804.0,10806.0
21,2022-11-06 23:21:00,10806.0,10806.5,10803.75,10805.25
22,2022-11-06 23:22:00,10805.25,10808.25,10801.75,10806.5
23,2022-11-06 23:23:00,10806.5,10809.75,10806.25,10808.0
24,2022-11-06 23:24:00,10808.0,10809.0,10801.75,10801.75
25,2022-11-06 23:25:00,10801.75,10808.0,10801.0,10807.5
26,2022-11-06 23:26:00,10807.5,10808.0,10801.25,10802.75
27,2022-11-06 23:27:00,10802.75,10802.75,10797.5,10797.5
28,2022-11-06 23:28:00,10797.5,10803.25,10797.25,10802.25
29,2022-11-06 23:29:00,10802.25,10805.5,10800.0,10800.0
30,2022-11-06 23:30:00,10800.0,10801.5,10797.5,10799.75
31,2022-11-06 23:31:00,10799.75,10800.0,10795.25,10795.75
32,2022-11-06 23:32:00,10795.75,10798.25,10793.25,10795.25
33,2022-11-06 23:33:00,10795.25,10798.25,10795.0,10797.75
34,2022-11-06 23:34:00,10797.75,10797.75,10790.25,10791.0
35,2022-11-06 23:35:00,10791.0,10798.0,10790.5,10792.5
36,2022-11-06 23:36:00,10792.5,10797.25,10791.5,10796.75
37,2022-11-06 23:37:00,10796.75,10797.25,10792.0,10792.25
38,2022-11-06 23:38:00,10792.25,10794.5,10790.5,10791.5
39,2022-11-06 23:39:00,10791.5,10791.5,10786.75,10788.5
40,2022-11-06 23:40:00,10788.5,10791.25,10788.25,10791.25
41,2022-11-06 23:41:00,10791.25,10793.75,10790.25,10791.0
42,2022-11-06 23:42:00,10791.0,10793.75,10790.25,10792.25
43,2022-11-06 23:43:00,10792.25,10796.0,10790.75,10795.0
44,2022-11-06 23:44:00,10795.0,10796.0,10793.0,10793.75
45,2022-11-06 23:45:00,10793.75,10798.25,10793.75,10797.75
46,2022-11-06 23:46:00,10797.75,10799.5,10797.75,10799.0
47,2022-11-06 23:47:00,10799.0,10799.25,10797.75,10797.75
48,2022-11-06 23:48:00,10797.75,10799.5,10797.25,10797.25
49,2022-11-06 23:49:00,10797.25,10798.75,10797.25,10798.75
50,2022-11-06 23:50:00,10798.75,10799.25,10795.25,10796.0
51,2022-11-06 23:51:00,10796.0,10798.25,10795.75,10797.75
52,2022-11-06 23:52:00,10797.75,10802.0,10797.5,10801.25
53,2022-11-06 23:53:00,10801.25,10801.5,10797.5,10798.0
54,2022-11-06 23:54:00,10798.0,10798.5,10793.75,10794.25
55,2022-11-06 23:55:00,10794.25,10797.5,10794.0,10796.25
56,2022-11-06 23:56:00,10796.25,10800.0,10796.25,10799.0
57,2022-11-06 23:57:00,10799.0,10801.25,10799.0,10800.25
58,2022-11-06 23:58:00,10800.25,10800.25,10796.75,10797.25
59,2022-11-06 23:59:00,10797.25,10799.0,10795.25,10795.75
60,2022-11-07 00:00:00,10795.75,10797.75,10795.75,10796.0
61,2022-11-07 00:01:00,10796.0,10796.0,10790.5,10795.25
62,2022-11-07 00:02:00,10795.25,10800.0,10794.0,10797.5
63,2022-11-07 00:03:00,10797.5,10800.25,10793.0,10799.5
64,2022-11-07 00:04:00,10799.5,10800.0,10797.75,10799.5
65,2022-11-07 00:05:00,10799.5,10804.0,10799.0,10803.0
66,2022-11-07 00:06:00,10803.0,10826.0,10802.75,10819.75
67,2022-11-07 00:07:00,10819.75,10824.25,10819.0,10823.0
68,2022-11-07 00:08:00,10823.0,10823.0,10817.75,10820.75
69,2022-11-07 00:09:00,10820.75,10822.25,10819.0,10821.0
70,2022-11-07 00:10:00,10821.0,10821.25,10817.0,10817.25
71,2022-11-07 00:11:00,10817.25,10817.75,10814.25,10815.25
72,2022-11-07 00:12:00,10815.25,10819.0,10815.25,10815.75
73,2022-11-07 00:13:00,10815.75,10822.5,10815.75,10819.25
74,2022-11-07 00:14:00,10819.25,10820.75,10817.0,10820.5
75,2022-11-07 00:15:00,10820.5,10825.5,10818.0,10825.25
76,2022-11-07 00:16:00,10825.25,10827.25,10822.75,10824.25
77,2022-11-07 00:17:00,10824.25,10828.0,10823.0,10827.75
78,2022-11-07 00:18:00,10827.75,10828.5,10825.5,10826.25
79,2022-11-07 00:19:00,10826.25,10827.25,10824.0,10824.5
80,2022-11-07 00:20:00,10824.5,10825.5,10821.75,10824.5
81,2022-11-07 00:21:00,10824.5,10826.0,10823.0,10824.25
82,2022-11-07 00:22:00,10824.25,10824.5,10819.0,10819.5
83,2022-11-07 00:23:00,10819.5,10820.75,10817.0,10818.0
84,2022-11-07 00:24:00,10818.0,10820.75,10816.5,10816.75
85,2022-11-07 00:25:00,10816.75,10817.75,10813.25,10814.0
86,2022-11-07 00:26:00,10814.0,10816.25,10813.25,10815.25
87,2022-11-07 00:27:00,10815.25,10817.5,10814.25,10814.5
88,2022-11-07 00:28:00,10814.5,10816.5,10812.0,10815.75
89,2022-11-07 00:29:00,10815.75,10816.25,10814.25,10814.25
90,2022-11-07 00:30:00,10814.25,10816.5,10809.75,10813.0
91,2022-11-07 00:31:00,10813.0,10813.0,10810.5,10811.25
92,2022-11-07 00:32:00,10811.25,10811.75,10808.75,10811.0
93,2022-11-07 00:33:00,10811.0,10811.0,10809.0,10810.5
94,2022-11-07 00:34:00,10810.5,10812.25,10809.0,10812.0
95,2022-11-07 00:35:00,10812.0,10812.25,10809.0,10809.25
96,2022-11-07 00:36:00,10809.25,10810.5,10808.25,10810.0
97,2022-11-07 00:37:00,10810.0,10811.75,10809.75,10810.75
98,2022-11-07 00:38:00,10810.75,10812.25,10810.0,10811.25
99,2022-11-07 00:39:00,10811.25,10813.75,10811.0,10813.5
100,2022-11-07 00:40:00,10813.5,10813.75,10811.75,10811.75
101,2022-11-07 00:41:00,10811.75,10816.25,10810.25,10816.25
102,2022-11-07 00:42:00,10816.25,10820.75,10812.25,10818.5
103,2022-11-07 00:43:00,10818.5,10822.0,10818.25,10819.75
104,2022-11-07 00:44:00,10819.75,10820.75,10817.75,10818.5
105,2022-11-07 00:45:00,10818.5,10822.0,10818.0,10821.25
106,2022-11-07 00:46:00,10821.25,10829.5,10819.25,10829.0
107,2022-11-07 00:47:00,10829.0,10829.0,10826.0,10828.25
108,2022-11-07 00:48:00,10828.25,10834.25,10823.5,10833.25
109,2022-11-07 00:49:00,10833.25,10833.75,10830.25,10833.25
110,2022-11-07 00:50:00,10833.25,10834.0,10828.0,10828.25
111,2022-11-07 00:51:00,10828.25,10828.25,10820.25,10821.0
112,2022-11-07 00:52:00,10821.0,10822.25,10820.0,10821.0
113,2022-11-07 00:53:00,10821.0,10823.75,10820.25,10821.75
114,2022-11-07 00:54:00,10821.75,10823.0,10818.75,10822.25
115,2022-11-07 00:55:00,10822.25,10823.0,10819.5,10819.75
116,2022-11-07 00:56:00,10819.75,10820.0,10816.0,10818.25
117,2022-11-07 00:57:00,10818.25,10821.5,10817.75,10819.0
118,2022-11-07 00:58:00,10819.0,10820.5,10818.25,10819.25
119,2022-11-07 00:59:00,10819.25,10822.25,10819.0,10821.5
120,2022-11-07 01:00:00,10821.5,10821.5,10813.5,10813.5
121,2022-11-07 01:01:00,10813.5,10818.75,10813.5,10815.75
122,2022-11-07 01:02:00,10815.75,10819.5,10814.5,10818.5
123,2022-11-07 01:03:00,10818.5,10819.75,10815.25,10818.0
124,2022-11-07 01:04:00,10818.0,10818.25,10813.25,10813.25
125,2022-11-07 01:05:00,10813.25,10819.0,10811.75,10817.5
126,2022-11-07 01:06:00,10817.5,10818.0,10813.0,10813.0
127,2022-11-07 01:07:00,10813.0,10817.75,10812.5,10816.5
128,2022-11-07 01:08:00,10816.5,10817.5,10815.0,10815.5
129,2022-11-07 01:09:00,10815.5,10817.25,10813.25,10815.25
130,2022-11-07 01:10:00,10815.25,10816.25,10812.25,10814.5
131,2022-11-07 01:11:00,10814.5,10816.5,10812.0,10812.25
132,2022-11-07 01:12:00,10812.25,10814.0,10811.75,10813.75
133,2022-11-07 01:13:00,10813.75,10817.25,10811.0,10816.25
134,2022-11-07 01:14:00,10816.25,10817.0,10813.0,10815.25
135,2022-11-07 01:15:00,10815.25,10816.25,10806.25,10807.5
136,2022-11-07 01:16:00,10807.5,10810.75,10806.5,10808.0
137,2022-11-07 01:17:00,10808.0,10809.5,10804.75,10805.5
138,2022-11-07 01:18:00,10805.5,10806.75,10802.75,10803.25
139,2022-11-07 01:19:00,10803.25,10804.25,10795.25,10801.0
140,2022-11-07 01:20:00,10801.0,10803.25,10798.5,10799.5
141,2022-11-07 01:21:00,10799.5,10801.75,10796.0,10796.5
142,2022-11-07 01:22:00,10796.5,10797.0,10792.25,10794.25
143,2022-11-07 01:23:00,10794.25,10794.75,10785.0,10791.25
144,2022-11-07 01:24:00,10791.25,10793.75,10790.0,10791.5
145,2022-11-07 01:25:00,10791.5,10795.25,10791.0,10791.25
146,2022-11-07 01:26:00,10791.25,10793.25,10790.75,10792.0
147,2022-11-07 01:27:00,10792.0,10792.75,10790.75,10792.25
148,2022-11-07 01:28:00,10792.25,10794.5,10791.75,10794.25
149,2022-11-07 01:29:00,10794.25,10794.75,10790.75,10791.75
150,2022-11-07 01:30:00,10791.75,10793.75,10789.0,10792.75
151,2022-11-07 01:31:00,10792.75,10803.5,10792.0,10801.25
152,2022-11-07 01:32:00,10801.25,10806.75,10799.5,10806.5
153,2022-11-07 01:33:00,10806.5,10812.5,10805.75,10811.5
154,2022-11-07 01:34:00,10811.5,10812.75,10808.0,10812.25
155,2022-11-07 01:35:00,10812.25,10818.0,10810.0,10817.0
156,2022-11-07 01:36:00,10817.0,10822.25,10816.25,10820.0
157,2022-11-07 01:37:00,10820.0,10829.0,10819.0,10825.25
158,2022-11-07 01:38:00,10825.25,10829.75,10823.25,10828.25
159,2022-11-07 01:39:00,10828.25,10841.25,10828.0,10833.75
160,2022-11-07 01:40:00,10833.75,10835.75,10827.0,10829.0
161,2022-11-07 01:41:00,10829.0,10836.0,10828.5,10835.5
162,2022-11-07 01:42:00,10835.5,10842.25,10835.25,10840.75
163,2022-11-07 01:43:00,10840.75,10845.25,10838.25,10841.0
164,2022-11-07 01:44:00,10841.0,10842.5,10835.75,10836.5
165,2022-11-07 01:45:00,10836.5,10839.0,10833.25,10834.75
166,2022-11-07 01:46:00,10834.75,10839.25,10834.0,10837.75
167,2022-11-07 01:47:00,10837.75,10838.75,10833.0,10835.5
168,2022-11-07 01:48:00,10835.5,10838.75,10833.25,10834.5
169,2022-11-07 01:49:00,10834.5,10835.5,10832.75,10834.5
170,2022-11-07 01:50:00,10834.5,10839.5,10834.0,10834.5
171,2022-11-07 01:51:00,10834.5,10837.25,10833.0,10834.0
172,2022-11-07 01:52:00,10834.0,10836.5,10831.75,10835.25
173,2022-11-07 01:53:00,10835.25,10838.5,10833.75,10837.25
174,2022-11-07 01:54:00,10837.25,10837.75,10835.25,10836.25
175,2022-11-07 01:55:00,10836.25,10837.5,10835.25,10836.25
176,2022-11-07 01:56:00,10836.25,10842.5,10836.25,10840.75
177,2022-11-07 01:57:00,10840.75,10850.75,10840.75,10849.25
178,2022-11-07 01:58:00,10849.25,10852.5,10844.25,10845.5
179,2022-11-07 01:59:00,10845.5,10846.25,10841.25,10842.5
180,2022-11-07 02:00:00,10842.5,10844.5,10838.75,10839.75
181,2022-11-07 02:01:00,10839.75,10842.75,10837.75,10841.75
182,2022-11-07 02:02:00,10841.75,10843.0,10836.5,10837.5
183,2022-11-07 02:03:00,10837.5,10839.25,10835.5,10836.5
184,2022-11-07 02:04:00,10836.5,10837.5,10833.75,10834.25
185,2022-11-07 02:05:00,10834.25,10838.0,10832.25,10837.25
186,2022-11-07 02:06:00,10837.25,10839.5,10836.5,10838.5
187,2022-11-07 02:07:00,10838.5,10840.25,10837.25,10838.25
188,2022-11-07 02:08:00,10838.25,10842.0,10836.0,10840.25
189,2022-11-07 02:09:00,10840.25,10842.75,10837.75,10842.25
190,2022-11-07 02:10:00,10842.25,10843.5,10839.25,10842.75
191,2022-11-07 02:11:00,10842.75,10842.75,10839.0,10840.25
192,2022-11-07 02:12:00,10840.25,10840.25,10836.5,10837.5
193,2022-11-07 02:13:00,10837.5,10837.75,10834.75,10837.0
194,2022-11-07 02:14:00,10837.0,10840.75,10836.0,10840.75
195,2022-11-07 02:15:00,10840.75,10847.5,10840.25,10846.25
196,2022-11-07 02:16:00,10846.25,10849.0,10845.75,10848.5
197,2022-11-07 02:17:00,10848.5,10849.0,10844.5,10844.5
198,2022-11-07 02:18:00,10844.5,10844.75,10839.25,10839.75
199,2022-11-07 02:19:00,10839.75,10841.25,10836.5,10839.0
200,2022-11-07 02:20:00,10839.0,10840.5,10836.0,10838.25
201,2022-11-07 02:21:00,10838.25,10840.0,10837.0,10838.25
202,2022-11-07 02:22:00,10838.25,10839.75,10837.75,10838.5
203,2022-11-07 02:23:00,10838.5,10839.25,10837.25,10838.0
204,2022-11-07 02:24:00,10838.0,10843.5,10836.75,10842.5
205,2022-11-07 02:25:00,10842.5,10844.0,10840.25,10842.75
206,2022-11-07 02:26:00,10842.75,10847.0,10842.0,10846.75
207,2022-11-07 02:27:00,10846.75,10848.0,10843.5,10844.75
208,2022-11-07 02:28:00,10844.75,10848.5,10844.75,10846.0
209,2022-11-07 02:29:00,10846.0,10848.25,10845.25,10846.0
210,2022-11-07 02:30:00,10846.0,10846.0,10841.75,10844.5
211,2022-11-07 02:31:00,10844.5,10847.75,10844.5,10846.75
212,2022-11-07 02:32:00,10846.75,10851.75,10846.25,10850.0
213,2022-11-07 02:33:00,10850.0,10855.5,10848.5,10854.0
214,2022-11-07 02:34:00,10854.0,10857.0,10853.25,10856.0
215,2022-11-07 02:35:00,10856.0,10859.0,10854.5,10855.75
216,2022-11-07 02:36:00,10855.75,10865.0,10855.75,10864.5
217,2022-11-07 02:37:00,10864.5,10865.0,10859.0,10859.5
218,2022-11-07 02:38:00,10859.5,10864.5,10859.0,10861.0
219,2022-11-07 02:39:00,10861.0,10861.75,10857.0,10858.75
220,2022-11-07 02:40:00,10858.75,10859.5,10856.0,10857.5
221,2022-11-07 02:41:00,10857.5,10860.75,10857.5,10859.5
222,2022-11-07 02:42:00,10859.5,10859.5,10856.25,10858.0
223,2022-11-07 02:43:00,10858.0,10860.5,10855.25,10857.5
224,2022-11-07 02:44:00,10857.5,10860.5,10855.75,10858.0
225,2022-11-07 02:45:00,10858.0,10860.75,10858.0,10859.25
226,2022-11-07 02:46:00,10859.25,10859.25,10854.5,10855.75
227,2022-11-07 02:47:00,10855.75,10859.5,10855.25,10858.0
228,2022-11-07 02:48:00,10858.0,10860.75,10858.0,10860.5
229,2022-11-07 02:49:00,10860.5,10861.5,10859.25,10860.25
230,2022-11-07 02:50:00,10860.25,10861.75,10859.25,10861.0
231,2022-11-07 02:51:00,10861.0,10862.0,10858.75,10861.0
232,2022-11-07 02:52:00,10861.0,10865.5,10861.0,10864.75
233,2022-11-07 02:53:00,10864.75,10869.25,10864.0,10867.0
234,2022-11-07 02:54:00,10867.0,10868.0,10865.0,10867.25
235,2022-11-07 02:55:00,10867.25,10868.25,10864.0,10867.25
236,2022-11-07 02:56:00,10867.25,10867.75,10865.0,10865.25
237,2022-11-07 02:57:00,10865.25,10867.25,10864.0,10866.75
238,2022-11-07 02:58:00,10866.75,10868.25,10865.75,10866.5
239,2022-11-07 02:59:00,10866.5,10867.25,10863.75,10865.0
240,2022-11-07 03:00:00,10865.0,10865.5,10862.25,10863.5
241,2022-11-07 03:01:00,10863.5,10863.75,10861.25,10862.75
242,2022-11-07 03:02:00,10862.75,10866.0,10862.75,10865.75
243,2022-11-07 03:03:00,10865.75,10866.25,10860.25,10860.75
244,2022-11-07 03:04:00,10860.75,10861.5,10857.5,10858.0
245,2022-11-07 03:05:00,10858.0,10859.0,10854.5,10855.25
246,2022-11-07 03:06:00,10855.25,10856.5,10853.75,10856.5
247,2022-11-07 03:07:00,10856.5,10857.75,10851.0,10852.5
248,2022-11-07 03:08:00,10852.5,10854.0,10851.25,10853.75
249,2022-11-07 03:09:00,10853.75,10854.25,10851.5,10853.5
250,2022-11-07 03:10:00,10853.5,10854.75,10852.5,10854.0
251,2022-11-07 03:11:00,10854.0,10859.75,10853.5,10859.0
252,2022-11-07 03:12:00,10859.0,10859.25,10856.0,10859.0
253,2022-11-07 03:13:00,10859.0,10861.0,10857.75,10860.25
254,2022-11-07 03:14:00,10860.25,10863.25,10859.25,10860.0
255,2022-11-07 03:15:00,10860.0,10864.25,10859.25,10863.25
256,2022-11-07 03:16:00,10863.25,10867.0,10863.0,10864.0
257,2022-11-07 03:17:00,10864.0,10867.25,10863.75,10867.0
258,2022-11-07 03:18:00,10867.0,10868.5,10862.75,10864.25
259,2022-11-07 03:19:00,10864.25,10868.0,10863.5,10866.75
